Date,Close
2020-04-20,1215.26
2020-04-21,1218.1
2020-04-22,1230.85
2020-04-23,1231.38
2020-04-24,1232.45
2020-04-27,1229.5
2020-04-28,1220.87
2020-04-29,1220.4
2020-04-30,1210.79
2020-05-01,1212.96
2020-05-04,1223.78
2020-05-05,1222.45
2020-05-06,1221.25
2020-05-07,1228.53
2020-05-08,1218.63
2020-05-11,1218.7
2020-05-12,1222.4
2020-05-13,1225.65
2020-05-14,1226.55
2020-05-15,1225.46
2020-05-18,1232.09
2020-05-19,1224.2
2020-05-20,1224.32
2020-05-21,1226.55
2020-05-22,1233.39
2020-05-25,1239.55
2020-05-26,1240.02
2020-05-27,1230.87
2020-05-28,1238.3
2020-05-29,1237.98
2020-06-01,1230.47
2020-06-02,1222.99
2020-06-03,1219.14
2020-06-04,1215.82
2020-06-05,1215.38
2020-06-08,1201.11
2020-06-09,1195.73
2020-06-10,1197.3
2020-06-11,1189.74
2020-06-12,1204.76
2020-06-15,1202.61
2020-06-16,1206.9
2020-06-17,1211.15
2020-06-18,1214.35
2020-06-19,1211.36
2020-06-22,1210.89
2020-06-23,1208.0
2020-06-24,1207.95
2020-06-25,1205.25
2020-06-26,1201.52
2020-06-29,1202.63
2020-06-30,1198.49
2020-07-01,1198.39
2020-07-02,1200.7
2020-07-03,1198.17
2020-07-06,1198.5
2020-07-07,1190.93
2020-07-08,1195.7
2020-07-09,1192.02
2020-07-10,1195.77
2020-07-13,1199.52
2020-07-14,1203.78
2020-07-15,1203.98
2020-07-16,1200.47
2020-07-17,1204.23
2020-07-20,1202.53
2020-07-21,1200.03
2020-07-22,1192.74
2020-07-23,1197.23
2020-07-24,1200.94
2020-07-27,1200.49
2020-07-28,1195.92
2020-07-29,1199.37
2020-07-30,1190.73
2020-07-31,1189.56
2020-08-03,1193.39
2020-08-04,1191.76
2020-08-05,1192.25
2020-08-06,1185.18
2020-08-07,1183.17
2020-08-10,1188.15
2020-08-11,1185.19
2020-08-12,1184.98
2020-08-13,1182.75
2020-08-14,1184.12
2020-08-17,1186.04
2020-08-18,1183.1
2020-08-19,1183.64
2020-08-20,1181.21
2020-08-21,1184.29
2020-08-24,1191.2
2020-08-25,1188.25
2020-08-26,1186.46
2020-08-27,1183.85
2020-08-28,1186.58
2020-08-31,1179.59
2020-09-01,1187.04
2020-09-02,1184.92
2020-09-03,1188.65
2020-09-04,1190.78
2020-09-07,1186.42
2020-09-08,1186.81
2020-09-09,1189.24
2020-09-10,1184.38
2020-09-11,1187.23
2020-09-14,1186.97
2020-09-15,1180.84
2020-09-16,1179.25
2020-09-17,1172.07
2020-09-18,1168.65
2020-09-21,1163.99
2020-09-22,1163.85
2020-09-23,1162.5
2020-09-24,1169.73
2020-09-25,1168.5
2020-09-28,1173.44
2020-09-29,1166.41
2020-09-30,1167.86
2020-10-01,1163.78
2020-10-02,1161.98
2020-10-05,1165.36
2020-10-06,1156.09
2020-10-07,1163.89
2020-10-08,1156.5
2020-10-09,1150.36
2020-10-12,1142.65
2020-10-13,1146.4
2020-10-14,1147.89
2020-10-15,1146.31
2020-10-16,1144.13
2020-10-19,1141.18
2020-10-20,1137.0
2020-10-21,1136.0
2020-10-22,1132.03
2020-10-23,1134.15
2020-10-26,1127.76
2020-10-27,1131.64
2020-10-28,1128.23
2020-10-29,1134.18
2020-10-30,1129.52
2020-11-02,1135.61
2020-11-03,1132.14
2020-11-04,1130.33
2020-11-05,1129.74
2020-11-06,1122.63
2020-11-09,1121.15
2020-11-10,1118.69
2020-11-11,1116.08
2020-11-12,1111.45
2020-11-13,1114.91
2020-11-16,1107.76
2020-11-17,1106.09
2020-11-18,1104.95
2020-11-19,1105.9
2020-11-20,1114.14
2020-11-23,1113.83
2020-11-24,1113.08
2020-11-25,1109.71
2020-11-26,1104.49
2020-11-27,1105.56
2020-11-30,1104.33
2020-12-01,1108.51
2020-12-02,1106.28
2020-12-03,1099.38
2020-12-04,1091.32
2020-12-07,1083.78
2020-12-08,1083.68
2020-12-09,1084.86
2020-12-10,1086.36
2020-12-11,1086.37
2020-12-14,1091.58
2020-12-15,1092.06
2020-12-16,1088.21
2020-12-17,1091.65
2020-12-18,1092.16
2020-12-21,1098.98
2020-12-22,1101.86
2020-12-23,1107.98
2020-12-24,1104.8
2020-12-25,1099.91
2020-12-28,1099.09
2020-12-29,1095.0
2020-12-30,1092.62
2020-12-31,1086.42
2021-01-01,1084.65
2021-01-04,1084.73
2021-01-05,1086.62
2021-01-06,1086.45
2021-01-07,1086.95
2021-01-08,1093.07
2021-01-11,1092.82
2021-01-12,1096.45
2021-01-13,1093.54
2021-01-14,1097.11
2021-01-15,1094.9
2021-01-18,1102.96
2021-01-19,1103.1
2021-01-20,1100.99
2021-01-21,1096.25
2021-01-22,1099.9
2021-01-25,1104.64
2021-01-26,1101.73
2021-01-27,1101.0
2021-01-28,1107.5
2021-01-29,1112.29
2021-02-01,1117.43
2021-02-02,1116.88
2021-02-03,1113.61
2021-02-04,1113.15
2021-02-05,1119.13
2021-02-08,1116.85
2021-02-09,1116.33
2021-02-10,1110.0
2021-02-11,1103.98
2021-02-12,1102.22
2021-02-15,1103.37
2021-02-16,1102.24
2021-02-17,1106.46
2021-02-18,1104.55
2021-02-19,1106.22
2021-02-22,1103.94
2021-02-23,1110.67
2021-02-24,1109.31
2021-02-25,1107.21
2021-02-26,1119.13
2021-03-01,1123.37
2021-03-02,1101.83
2021-03-03,1124.33
2021-03-04,1129.5
2021-03-05,1133.35
2021-03-08,1127.49
2021-03-09,1140.23
2021-03-10,1134.91
2021-03-11,1136.01
2021-03-12,1129.64
2021-03-15,1134.5
2021-03-16,1131.39
2021-03-17,1129.84
2021-03-18,1121.13
2021-03-19,1126.11
2021-03-22,1127.48
2021-03-23,1125.12
2021-03-24,1133.2
2021-03-25,1134.48
2021-03-26,1134.21
2021-03-29,1127.96
2021-03-30,1131.65
2021-03-31,1132.32
2021-04-01,1127.2
2021-04-02,1128.06
2021-04-05,1128.79
2021-04-06,1124.11
2021-04-07,1117.5
2021-04-08,1117.86
2021-04-09,1115.84
2021-04-12,1122.06
2021-04-13,1124.45
2021-04-14,1120.69
2021-04-15,1116.11
2021-04-16,1115.67
2021-04-19,1115.65
2021-04-20,1114.47
2021-04-21,1116.11
2021-04-22,1115.66
2021-04-23,1118.59
2021-04-26,1114.13
2021-04-27,1109.23
2021-04-28,1112.15
2021-04-29,1108.66
2021-04-30,1106.63
2021-05-03,1116.76
2021-05-04,1120.4
2021-05-05,1124.91
2021-05-06,1123.99
2021-05-07,1119.39
2021-05-10,1111.97
2021-05-11,1115.54
2021-05-12,1118.23
2021-05-13,1131.6
2021-05-14,1125.7
2021-05-17,1125.53
2021-05-18,1135.51
2021-05-19,1127.14
2021-05-20,1130.37
2021-05-21,1127.05
2021-05-24,1126.79
2021-05-25,1122.19
2021-05-26,1121.38
2021-05-27,1115.52
2021-05-28,1117.3
2021-05-31,1112.85
2021-06-01,1106.98
2021-06-02,1107.21
2021-06-03,1109.88
2021-06-04,1115.44
2021-06-07,1109.68
2021-06-08,1109.32
2021-06-09,1116.89
2021-06-10,1116.41
2021-06-11,1111.26
2021-06-14,1115.55
2021-06-15,1116.32
2021-06-16,1116.03
